series,period,days,first_med,first_p10,last_med,pre_auction,share_night,share_m0700,share_m0900,share_auction,share_main,share_evening,share_pre,weekend_days
BR,2022-01,21,07:00,07:00,23:45,1.0000,0.0000,0.0263,0.0160,0.0035,0.6910,0.2403,0.0430,0.0000
BR,2022-02,19,07:00,07:00,23:45,0.9474,0.0000,0.0254,0.0141,0.0027,0.6901,0.2421,0.0420,0.0000
BR,2022-03,20,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
BR,2022-04,21,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
BR,2022-05,18,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
BR,2022-06,21,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
BR,2022-07,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8923,0.1077,0.0000,0.0000
BR,2022-08,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8532,0.1468,0.0000,0.0000
BR,2022-09,22,09:00,09:00,23:45,0.6818,0.0000,0.0000,0.0228,0.0050,0.8186,0.1571,0.0228,0.0000
BR,2022-10,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0443,0.0060,0.7925,0.1611,0.0443,0.0000
BR,2022-11,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0419,0.0056,0.7077,0.2287,0.0419,0.0000
BR,2022-12,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0349,0.0055,0.7011,0.2585,0.0349,0.0000
BR,2023-01,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0389,0.0041,0.6931,0.2685,0.0389,0.0000
BR,2023-02,19,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0422,0.0048,0.6950,0.2419,0.0422,0.0000
BR,2023-03,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0385,0.0052,0.6998,0.2537,0.0385,0.0000
BR,2023-04,20,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0463,0.0057,0.7924,0.1434,0.0463,0.0000
BR,2023-05,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0512,0.0065,0.7691,0.1642,0.0512,0.0000
BR,2023-06,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0547,0.0048,0.7658,0.1682,0.0547,0.0000
BR,2023-07,21,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0411,0.0051,0.7630,0.2004,0.0421,0.0000
BR,2023-08,23,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0355,0.0055,0.7715,0.1792,0.0371,0.0000
BR,2023-09,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0471,0.0062,0.7623,0.1708,0.0471,0.0000
BR,2023-10,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0466,0.0058,0.7415,0.2176,0.0474,0.0000
BR,2023-11,22,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0339,0.0035,0.6828,0.2784,0.0348,0.0000
BR,2023-12,21,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0278,0.0044,0.6911,0.2731,0.0280,0.0000
BR,2024-01,21,08:55,08:55,23:45,1.0000,0.0000,0.0007,0.0339,0.0044,0.6866,0.2687,0.0339,0.0000
BR,2024-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0297,0.0029,0.6829,0.2792,0.0302,0.0000
BR,2024-03,20,08:55,08:55,23:45,1.0000,0.0000,0.0007,0.0342,0.0045,0.7618,0.1994,0.0349,0.0000
BR,2024-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0007,0.0421,0.0061,0.7405,0.2012,0.0449,1.0000
BR,2024-05,21,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0421,0.0061,0.7524,0.1899,0.0435,0.0000
BR,2024-06,19,09:55,08:55,23:45,0.3684,0.0000,0.0000,0.0000,0.0016,0.7857,0.1852,0.0000,0.0000
BR,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0013,0.7891,0.2013,0.0000,0.0000
BR,2024-08,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0005,0.8013,0.1983,0.0000,0.0000
BR,2024-09,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0008,0.8069,0.1876,0.0000,0.0000
BR,2024-10,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0007,0.7901,0.2097,0.0000,0.0000
BR,2024-11,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0003,0.7544,0.2447,0.0000,1.0000
BR,2024-12,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0004,0.7236,0.2742,0.0000,1.0000
BR,2025-01,20,09:55,08:55,23:45,0.2500,0.0000,0.0000,0.0000,0.0012,0.7337,0.2497,0.0000,0.0000
BR,2025-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0011,0.0305,0.0035,0.7327,0.2260,0.0316,0.0000
BR,2025-03,21,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0376,0.0052,0.7294,0.2171,0.0381,0.0000
BR,2025-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0427,0.0065,0.7290,0.2192,0.0439,0.0000
BR,2025-05,20,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0549,0.0054,0.7257,0.1856,0.0555,0.0000
BR,2025-06,20,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0410,0.0058,0.6901,0.2456,0.0415,0.0000
BR,2025-07,23,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0456,0.0060,0.7480,0.1854,0.0468,0.0000
BR,2025-08,21,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0559,0.0054,0.7464,0.1955,0.0565,6.0000
BR,2025-09,22,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0487,0.0053,0.7736,0.1494,0.0496,6.0000
BR,2025-10,23,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0516,0.0065,0.7547,0.1699,0.0529,6.0000
BR,2025-11,19,08:55,08:55,23:45,1.0000,0.0000,0.0010,0.0412,0.0062,0.7034,0.2161,0.0420,7.0000
BR,2025-12,22,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0490,0.0062,0.6878,0.2388,0.0498,6.0000
BR,2026-01,19,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0426,0.0055,0.7065,0.2410,0.0444,5.0000
BR,2026-02,20,08:55,08:55,23:45,0.9500,0.0000,0.0004,0.0292,0.0041,0.6856,0.2429,0.0299,6.0000
BR,2026-03,22,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0520,0.0063,0.6369,0.2901,0.0524,5.0000
BR,2026-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0387,0.0057,0.6607,0.2633,0.0389,8.0000
BR,2026-05,21,08:55,08:55,23:45,0.9524,0.0000,0.0003,0.0544,0.0058,0.7145,0.2007,0.0547,8.0000
BR,2026-06,22,08:55,08:55,23:45,0.9545,0.0000,0.0005,0.0639,0.0079,0.7353,0.1908,0.0650,6.0000
BR,2026-07,23,06:55,06:55,23:45,1.0000,0.0000,0.0355,0.0399,0.0064,0.6961,0.1967,0.0686,8.0000
BR,2026-08,21,06:55,06:55,23:45,1.0000,0.0003,0.0424,0.0336,0.0046,0.6999,0.2003,0.0828,6.0000
BR,2026-09,9,06:55,06:55,23:45,1.0000,0.0001,0.0539,0.0407,0.0041,0.6646,0.2289,0.1023,2.0000
CHMF,2022-01,20,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9033,0.0967,0.0000,0.0000
CHMF,2022-02,18,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9150,0.0850,0.0000,0.0000
CHMF,2022-03,6,10:00,10:00,13:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CHMF,2022-04,21,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CHMF,2022-05,18,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CHMF,2022-06,22,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,8.0000
CHMF,2022-07,21,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,10.0000
CHMF,2022-08,23,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,8.0000
CHMF,2022-09,22,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9624,0.0376,0.0000,6.0000
CHMF,2022-10,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9191,0.0809,0.0000,6.0000
CHMF,2022-11,22,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8765,0.1235,0.0000,8.0000
CHMF,2022-12,22,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9022,0.0978,0.0000,9.0000
CHMF,2023-01,22,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8966,0.1034,0.0000,9.0000
CHMF,2023-02,20,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9063,0.0937,0.0000,8.0000
CHMF,2023-03,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8936,0.1064,0.0000,8.0000
CHMF,2023-04,20,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9112,0.0888,0.0000,9.0000
CHMF,2023-05,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9004,0.0996,0.0000,8.0000
CHMF,2023-06,22,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8807,0.1193,0.0000,7.0000
CHMF,2023-07,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8986,0.1014,0.0000,10.0000
CHMF,2023-08,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9013,0.0987,0.0000,8.0000
CHMF,2023-09,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9031,0.0969,0.0000,9.0000
CHMF,2023-10,22,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8997,0.1003,0.0000,9.0000
CHMF,2023-11,22,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9013,0.0987,0.0000,8.0000
CHMF,2023-12,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8951,0.1049,0.0000,10.0000
CHMF,2024-01,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0016,0.9002,0.0977,0.0000,8.0000
CHMF,2024-02,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0019,0.8971,0.1022,0.0000,8.0000
CHMF,2024-03,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0012,0.8972,0.1019,0.0000,10.0000
CHMF,2024-04,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0018,0.8801,0.1184,0.0000,8.0000
CHMF,2024-05,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0015,0.8523,0.1461,0.0000,8.0000
CHMF,2024-06,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0012,0.8830,0.1156,0.0000,10.0000
CHMF,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0007,0.8940,0.1048,0.0000,8.0000
CHMF,2024-08,22,07:00,07:00,23:45,0.5909,0.0000,0.0013,0.0006,0.0015,0.8923,0.0991,0.0030,9.0000
CHMF,2024-09,21,07:00,07:00,23:45,0.9048,0.0000,0.0015,0.0009,0.0015,0.8950,0.0994,0.0028,9.0000
CHMF,2024-10,23,07:00,07:00,23:45,1.0000,0.0000,0.0012,0.0007,0.0008,0.9050,0.0890,0.0019,8.0000
CHMF,2024-11,21,07:00,07:00,23:45,1.0000,0.0000,0.0019,0.0005,0.0009,0.8417,0.1436,0.0021,9.0000
CHMF,2024-12,22,07:00,07:00,23:45,1.0000,0.0000,0.0016,0.0008,0.0007,0.8857,0.1102,0.0023,9.0000
CHMF,2025-01,22,07:00,06:55,23:45,1.0000,0.0000,0.0025,0.0019,0.0016,0.8853,0.1095,0.0044,8.0000
CHMF,2025-02,20,06:55,06:55,23:45,1.0000,0.0002,0.0390,0.0272,0.0061,0.7321,0.1419,0.0799,8.0000
CHMF,2025-03,21,06:55,06:55,23:45,1.0000,0.0001,0.0458,0.0275,0.0049,0.7464,0.1629,0.0756,10.0000
CHMF,2025-04,22,06:55,06:55,23:45,1.0000,0.0012,0.0518,0.0279,0.0074,0.7220,0.1555,0.0868,8.0000
CHMF,2025-05,22,06:55,06:55,23:45,1.0000,0.0005,0.0543,0.0290,0.0064,0.7130,0.1619,0.1048,9.0000
CHMF,2025-06,21,06:55,06:55,23:45,1.0000,0.0002,0.0521,0.0306,0.0075,0.7540,0.1311,0.0963,9.0000
CHMF,2025-07,23,06:55,06:55,23:45,1.0000,0.0001,0.0548,0.0231,0.0050,0.7678,0.1188,0.0889,8.0000
CHMF,2025-08,21,06:55,06:55,23:45,1.0000,0.0001,0.0593,0.0233,0.0071,0.6942,0.1726,0.1006,10.0000
CHMF,2025-09,22,06:55,06:55,23:45,1.0000,0.0001,0.0443,0.0264,0.0045,0.7614,0.1344,0.0797,8.0000
CHMF,2025-10,23,06:55,06:55,23:45,1.0000,0.0001,0.0341,0.0244,0.0057,0.7866,0.1157,0.0665,8.0000
CHMF,2025-11,20,06:55,06:55,23:45,1.0000,0.0003,0.0404,0.0232,0.0046,0.7729,0.1133,0.0659,10.0000
CHMF,2025-12,23,06:55,06:55,23:45,0.9565,0.0001,0.0416,0.0286,0.0038,0.7676,0.1354,0.0805,8.0000
CHMF,2026-01,21,06:55,06:55,23:45,1.0000,0.0001,0.0482,0.0288,0.0053,0.7198,0.1502,0.0700,9.0000
CHMF,2026-02,20,06:55,06:55,23:45,1.0000,0.0002,0.0612,0.0292,0.0094,0.7567,0.1277,0.0928,8.0000
CHMF,2026-03,22,06:55,06:55,23:45,1.0000,0.0001,0.0544,0.0409,0.0055,0.7804,0.1073,0.0875,9.0000
CHMF,2026-04,22,06:55,06:55,23:45,1.0000,0.0001,0.0503,0.0288,0.0041,0.7649,0.1280,0.0855,8.0000
CHMF,2026-05,21,06:55,06:55,23:45,1.0000,0.0002,0.0507,0.0337,0.0063,0.7536,0.1117,0.0898,10.0000
CHMF,2026-06,22,06:55,06:55,23:45,1.0000,0.0001,0.0438,0.0304,0.0035,0.8134,0.1074,0.0740,8.0000
CHMF,2026-07,23,06:55,06:55,23:45,1.0000,0.0001,0.0490,0.0302,0.0096,0.7831,0.1089,0.0895,8.0000
CHMF,2026-08,21,06:55,06:55,23:45,1.0000,0.0003,0.0948,0.0302,0.0095,0.7387,0.1001,0.1253,10.0000
CHMF,2026-09,9,06:55,06:55,23:45,1.0000,0.0006,0.0596,0.0253,0.0047,0.6999,0.1188,0.0970,2.0000
CNYRUB_TOM,2022-01,21,07:05,07:00,23:40,1.0000,0.0000,0.0084,0.0147,0.0009,0.9365,0.0179,0.0213,0.0000
CNYRUB_TOM,2022-02,20,07:00,07:00,23:35,0.9500,0.0000,0.0082,0.0064,0.0004,0.9191,0.0144,0.0157,0.0000
CNYRUB_TOM,2022-03,21,10:00,10:00,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2022-04,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2022-05,18,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2022-06,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2022-07,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2022-08,23,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2022-09,22,07:00,07:00,18:55,0.6818,0.0000,0.0052,0.0060,0.0024,0.9852,0.0000,0.0115,0.0000
CNYRUB_TOM,2022-10,21,07:00,07:00,18:55,1.0000,0.0000,0.0070,0.0108,0.0041,0.9784,0.0000,0.0190,0.0000
CNYRUB_TOM,2022-11,21,07:00,07:00,18:55,1.0000,0.0000,0.0115,0.0172,0.0066,0.9661,0.0000,0.0274,0.0000
CNYRUB_TOM,2022-12,22,07:00,07:00,18:55,1.0000,0.0000,0.0236,0.0203,0.0059,0.9498,0.0000,0.0437,0.0000
CNYRUB_TOM,2023-01,21,06:55,06:55,18:55,1.0000,0.0001,0.0187,0.0244,0.0064,0.9460,0.0000,0.0461,0.0000
CNYRUB_TOM,2023-02,19,06:55,06:55,18:55,1.0000,0.0001,0.0186,0.0246,0.0063,0.9445,0.0000,0.0454,0.0000
CNYRUB_TOM,2023-03,22,06:55,06:55,18:55,1.0000,0.0000,0.0131,0.0173,0.0053,0.9616,0.0000,0.0343,0.0000
CNYRUB_TOM,2023-04,20,06:55,06:55,18:55,1.0000,0.0001,0.0169,0.0270,0.0062,0.9519,0.0000,0.0441,0.0000
CNYRUB_TOM,2023-05,21,06:55,06:55,18:55,1.0000,0.0000,0.0191,0.0330,0.0096,0.9364,0.0000,0.0501,0.0000
CNYRUB_TOM,2023-06,21,06:55,06:55,18:55,1.0000,0.0000,0.0174,0.0332,0.0067,0.9374,0.0000,0.0550,0.0000
CNYRUB_TOM,2023-07,21,06:55,06:55,18:55,1.0000,0.0000,0.0230,0.0270,0.0081,0.9412,0.0000,0.0506,0.0000
CNYRUB_TOM,2023-08,23,06:55,06:55,18:55,1.0000,0.0001,0.0179,0.0270,0.0076,0.9434,0.0000,0.0466,0.0000
CNYRUB_TOM,2023-09,21,06:55,06:55,18:55,1.0000,0.0000,0.0153,0.0283,0.0091,0.9453,0.0000,0.0420,0.0000
CNYRUB_TOM,2023-10,22,06:55,06:55,18:55,1.0000,0.0000,0.0195,0.0348,0.0100,0.9390,0.0000,0.0513,0.0000
CNYRUB_TOM,2023-11,22,06:55,06:55,18:55,1.0000,0.0000,0.0165,0.0347,0.0112,0.9367,0.0000,0.0492,0.0000
CNYRUB_TOM,2023-12,21,06:55,06:55,18:55,1.0000,0.0000,0.0162,0.0243,0.0090,0.9424,0.0000,0.0468,0.0000
CNYRUB_TOM,2024-01,21,06:55,06:55,18:55,1.0000,0.0000,0.0179,0.0340,0.0096,0.9383,0.0000,0.0497,0.0000
CNYRUB_TOM,2024-02,20,06:55,06:55,18:55,1.0000,0.0000,0.0094,0.0177,0.0068,0.9621,0.0000,0.0286,0.0000
CNYRUB_TOM,2024-03,20,06:55,06:55,18:55,1.0000,0.0000,0.0149,0.0284,0.0081,0.9451,0.0000,0.0442,0.0000
CNYRUB_TOM,2024-04,22,06:55,06:55,18:55,1.0000,0.0000,0.0136,0.0327,0.0120,0.9318,0.0000,0.0471,1.0000
CNYRUB_TOM,2024-05,21,06:55,06:55,18:55,1.0000,0.0000,0.0155,0.0391,0.0111,0.9326,0.0000,0.0571,0.0000
CNYRUB_TOM,2024-06,19,09:55,06:55,18:55,0.3684,0.0000,0.0000,0.0000,0.0003,0.9997,0.0000,0.0000,0.0000
CNYRUB_TOM,2024-07,23,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2024-08,22,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2024-09,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2024-10,23,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2024-11,20,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
CNYRUB_TOM,2024-12,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,1.0000
CNYRUB_TOM,2025-01,20,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-02,20,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-03,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-04,22,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-05,20,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-06,20,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-07,23,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-08,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-09,22,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-10,23,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2025-11,19,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,1.0000
CNYRUB_TOM,2025-12,22,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-01,19,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-02,19,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-03,22,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-04,22,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-05,20,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-06,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-07,23,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-08,21,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.0000
CNYRUB_TOM,2026-09,9,09:55,09:55,18:55,0.0000,0.0000,0.0000,0.0000,0.0002,0.9998,0.0000,0.0000,0.0000
CR,2022-04,7,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CR,2022-05,18,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CR,2022-06,21,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
CR,2022-07,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9775,0.0225,0.0000,0.0000
CR,2022-08,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9634,0.0366,0.0000,0.0000
CR,2022-09,22,09:00,09:00,23:45,0.6818,0.0000,0.0000,0.0209,0.0019,0.9342,0.0342,0.0209,0.0000
CR,2022-10,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0400,0.0087,0.8968,0.0288,0.0400,0.0000
CR,2022-11,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0638,0.0129,0.8835,0.0381,0.0638,0.0000
CR,2022-12,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0464,0.0080,0.8863,0.0611,0.0464,0.0000
CR,2023-01,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0503,0.0088,0.8888,0.0494,0.0503,0.0000
CR,2023-02,19,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0625,0.0088,0.8486,0.0512,0.0625,0.0000
CR,2023-03,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0615,0.0085,0.8761,0.0406,0.0615,0.0000
CR,2023-04,20,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0566,0.0051,0.9002,0.0258,0.0566,0.0000
CR,2023-05,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0610,0.0098,0.8966,0.0259,0.0610,0.0000
CR,2023-06,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0480,0.0067,0.9126,0.0218,0.0480,0.0000
CR,2023-07,21,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0534,0.0082,0.8939,0.0362,0.0534,0.0000
CR,2023-08,23,08:55,08:55,23:45,1.0000,0.0000,0.0007,0.0545,0.0073,0.8991,0.0420,0.0546,0.0000
CR,2023-09,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0561,0.0097,0.9048,0.0350,0.0561,0.0000
CR,2023-10,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0582,0.0086,0.8929,0.0356,0.0582,0.0000
CR,2023-11,22,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0520,0.0078,0.8935,0.0421,0.0521,0.0000
CR,2023-12,21,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0449,0.0082,0.9078,0.0317,0.0462,0.0000
CR,2024-01,21,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0446,0.0087,0.9126,0.0239,0.0448,0.0000
CR,2024-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0341,0.0060,0.9265,0.0230,0.0341,0.0000
CR,2024-03,20,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0451,0.0089,0.9208,0.0214,0.0452,0.0000
CR,2024-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0559,0.0130,0.9019,0.0234,0.0561,1.0000
CR,2024-05,21,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0579,0.0110,0.8960,0.0220,0.0581,0.0000
CR,2024-06,19,09:55,08:55,23:45,0.3684,0.0000,0.0000,0.0000,0.0004,0.9679,0.0220,0.0000,0.0000
CR,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0001,0.9681,0.0318,0.0000,0.0000
